loss,zlib,mink_0.1,mink_0.2,mink_0.3,mink_0.4,mink_0.5,mink_0.6,mink_0.7,mink_0.8,mink_0.9,mink_1.0,mink++_0.1,mink++_0.2,mink++_0.3,mink++_0.4,mink++_0.5,mink++_0.6,mink++_0.7,mink++_0.8,mink++_0.9,mink++_1.0
-2.743640661239624,-0.008709970353141664,-8.57749080657959,-7.323955535888672,-6.329647064208984,-5.565187931060791,-4.877832889556885,-4.287753582000732,-3.8265721797943115,-3.4080889225006104,-3.0515215396881104,-2.743640422821045,-1.8246010541915894,-1.323087453842163,-0.9882774353027344,-0.7515049576759338,-0.5596928000450134,-0.40951070189476013,-0.29306840896606445,-0.1786080300807953,-0.0761788934469223,0.037506893277168274
-1.7922340631484985,-0.007285504321741864,-8.603504180908203,-6.962005615234375,-5.356742858886719,-4.3773603439331055,-3.5794742107391357,-2.9857006072998047,-2.5838911533355713,-2.2530057430267334,-1.9965285062789917,-1.7922338247299194,-1.5269109010696411,-1.0074104070663452,-0.6642362475395203,-0.4930206537246704,-0.37491127848625183,-0.286247193813324,-0.21830612421035767,-0.14695818722248077,-0.06248464062809944,0.04188302531838417
-2.9864187240600586,-0.009332558512687683,-9.794709205627441,-8.491308212280273,-7.224279880523682,-6.2801103591918945,-5.427202224731445,-4.738059997558594,-4.2157745361328125,-3.732707977294922,-3.3239896297454834,-2.9864184856414795,-2.4818038940429688,-1.7531661987304688,-1.3163748979568481,-1.0032168626785278,-0.7546893358230591,-0.577728271484375,-0.44672349095344543,-0.31664177775382996,-0.1978614777326584,-0.07501623779535294
-2.5788321495056152,-0.008008795495359053,-9.223088264465332,-7.747525691986084,-6.403376579284668,-5.474078178405762,-4.735654830932617,-4.135901927947998,-3.6673126220703125,-3.23191237449646,-2.871904134750366,-2.5788326263427734,-2.2767534255981445,-1.5854089260101318,-1.1231355667114258,-0.8343231678009033,-0.6207876801490784,-0.4663430154323578,-0.3507744073867798,-0.24018190801143646,-0.13346774876117706,-0.02027118019759655
-2.2049968242645264,-0.007205871974720675,-8.754070281982422,-7.352648735046387,-5.863889694213867,-4.896101474761963,-4.150039196014404,-3.5710830688476562,-3.1444220542907715,-2.764359474182129,-2.4555623531341553,-2.2049965858459473,-1.9442437887191772,-1.3294094800949097,-0.9195037484169006,-0.6746580600738525,-0.49485689401626587,-0.3622024953365326,-0.25836843252182007,-0.1552867293357849,-0.055260270833969116,0.05317164584994316
-3.2098588943481445,-0.010222480555248869,-10.395471572875977,-8.774442672729492,-7.532817840576172,-6.637246608734131,-5.838706970214844,-5.126981258392334,-4.556674480438232,-4.0191569328308105,-3.573880195617676,-3.2098591327667236,-1.8899635076522827,-1.4054882526397705,-1.0723434686660767,-0.8424494862556458,-0.6507965326309204,-0.49914124608039856,-0.385708212852478,-0.2776481807231903,-0.17256605625152588,-0.0491168275475502
-2.0646567344665527,-0.006072519807254567,-8.610259056091309,-7.091754913330078,-5.739389419555664,-4.790316581726074,-4.031803607940674,-3.4148969650268555,-2.967254638671875,-2.5933852195739746,-2.2997655868530273,-2.064656972885132,-1.7007112503051758,-1.2078306674957275,-0.8143338561058044,-0.600854218006134,-0.44606903195381165,-0.3297840654850006,-0.24287553131580353,-0.15613622963428497,-0.06387446820735931,0.05013550445437431
-3.1088132858276367,-0.009037247923917548,-10.019844055175781,-8.702408790588379,-7.560518741607666,-6.5638041496276855,-5.686234474182129,-4.986352443695068,-4.4127888679504395,-3.8900270462036133,-3.460165500640869,-3.1088132858276367,-3.343233108520508,-2.1974966526031494,-1.6549490690231323,-1.2858781814575195,-0.9954646825790405,-0.7794359922409058,-0.6217398047447205,-0.46967658400535583,-0.33628544211387634,-0.1914469599723816
-2.2272753715515137,-0.006309561959069444,-8.647747993469238,-7.126608848571777,-5.7306809425354,-4.8540425300598145,-4.1469831466674805,-3.5925662517547607,-3.1731741428375244,-2.7917661666870117,-2.4801838397979736,-2.2272756099700928,-1.6640629768371582,-1.1436238288879395,-0.802069902420044,-0.5961881875991821,-0.43845197558403015,-0.31720927357673645,-0.21892976760864258,-0.122100830078125,-0.03413095697760582,0.06447821110486984
-2.4094855785369873,-0.007553246327702155,-8.164335250854492,-6.881448268890381,-5.99730920791626,-5.200535774230957,-4.490449905395508,-3.9045426845550537,-3.4356653690338135,-3.018508195877075,-2.6825482845306396,-2.409485340118408,-2.1032612323760986,-1.4593558311462402,-1.073297142982483,-0.814608097076416,-0.6197595596313477,-0.4712428152561188,-0.3593999743461609,-0.2542527914047241,-0.15153154730796814,-0.03351173177361488
