loss,zlib,mink_0.1,mink_0.2,mink_0.3,mink_0.4,mink_0.5,mink_0.6,mink_0.7,mink_0.8,mink_0.9,mink_1.0,mink++_0.1,mink++_0.2,mink++_0.3,mink++_0.4,mink++_0.5,mink++_0.6,mink++_0.7,mink++_0.8,mink++_0.9,mink++_1.0
-2.654829978942871,-0.01442842379860256,-9.42552375793457,-8.077128410339355,-6.868016719818115,-5.856232643127441,-5.003984451293945,-4.344263076782227,-3.788956880569458,-3.324671745300293,-2.9534783363342285,-2.654829978942871,-2.674272298812866,-1.8274140357971191,-1.3520598411560059,-1.0036649703979492,-0.7743192315101624,-0.6027160882949829,-0.46674618124961853,-0.3411508798599243,-0.216764897108078,-0.0814916118979454
-2.6260643005371094,-0.014272088589875595,-9.072295188903809,-7.91228723526001,-6.760512828826904,-5.7764716148376465,-4.940584182739258,-4.28995418548584,-3.743942975997925,-3.2884743213653564,-2.9214558601379395,-2.6260640621185303,-2.517570972442627,-1.7542868852615356,-1.3043681383132935,-0.9678054451942444,-0.7451889514923096,-0.5785441398620605,-0.44586536288261414,-0.3176635801792145,-0.19684328138828278,-0.06358736753463745
-2.4972984790802,-0.014352290109656322,-9.166007995605469,-7.635447025299072,-6.535341262817383,-5.543503761291504,-4.7155938148498535,-4.127126693725586,-3.562471389770508,-3.1593194007873535,-2.790785312652588,-2.4972989559173584,-2.498483896255493,-1.6277986764907837,-1.1437010765075684,-0.8241191506385803,-0.6182143688201904,-0.4827030301094055,-0.35667452216148376,-0.2613089978694916,-0.1472504585981369,-0.012773578055202961
-2.4728517532348633,-0.014211791685257835,-8.854413986206055,-7.490036964416504,-6.4361982345581055,-5.470798969268799,-4.658194541931152,-4.077365398406982,-3.5258212089538574,-3.128124713897705,-2.763439893722534,-2.4728522300720215,-2.3550097942352295,-1.5608441829681396,-1.0980502367019653,-0.7899444699287415,-0.5903264880180359,-0.45915329456329346,-0.3357875645160675,-0.23847441375255585,-0.1271035373210907,0.005252618342638016
-2.450165271759033,-0.014000944410051619,-9.908907890319824,-8.201571464538574,-6.835199356079102,-5.674874782562256,-4.697817325592041,-4.0350165367126465,-3.512512445449829,-3.0918710231781006,-2.7559194564819336,-2.450165033340454,-2.6737911701202393,-1.8719528913497925,-1.3153966665267944,-0.9777417778968811,-0.7337741255760193,-0.5773155093193054,-0.449317067861557,-0.3364768922328949,-0.2180507630109787,-0.07256309688091278
-2.427727699279785,-0.0138727297101702,-9.585774421691895,-8.040003776550293,-6.727487564086914,-5.594091892242432,-4.634985446929932,-3.9872188568115234,-3.4800379276275635,-3.063384532928467,-2.7306456565856934,-2.427727222442627,-2.530803918838501,-1.8004592657089233,-1.267734169960022,-0.9410930275917053,-0.7046805620193481,-0.5529581308364868,-0.42824849486351013,-0.3120454251766205,-0.19606252014636993,-0.05301797762513161
-2.525205612182617,-0.015304276437470407,-9.989412307739258,-8.270692825317383,-6.970338344573975,-5.813218116760254,-4.837013244628906,-4.162271022796631,-3.618445634841919,-3.1858036518096924,-2.8403189182281494,-2.525205373764038,-3.443779230117798,-2.210604190826416,-1.5765433311462402,-1.171938180923462,-0.8827798366546631,-0.6993488669395447,-0.5536172986030579,-0.4297370910644531,-0.29799818992614746,-0.14526139199733734
-2.4957661628723145,-0.015125855532559481,-9.617547988891602,-8.084760665893555,-6.846384048461914,-5.72025203704834,-4.764706134796143,-4.104309558868408,-3.5750157833099365,-3.1484575271606445,-2.80717396736145,-2.4957661628723145,-3.2844784259796143,-2.130953788757324,-1.5234432220458984,-1.131314992904663,-0.850520670413971,-0.6723412275314331,-0.5291768908500671,-0.4025118052959442,-0.2755681574344635,-0.1253235936164856
-2.4031693935394287,-0.014926517972294589,-9.385401725769043,-8.062045097351074,-6.632816314697266,-5.438535213470459,-4.577077865600586,-3.930851459503174,-3.4196624755859375,-3.001166820526123,-2.669861078262329,-2.4031691551208496,-2.4800591468811035,-1.7030271291732788,-1.2062361240386963,-0.8899872899055481,-0.6846073865890503,-0.5298402309417725,-0.40364646911621094,-0.28967708349227905,-0.17006655037403107,-0.04512539505958557
-2.4031693935394287,-0.014926517972294589,-9.385401725769043,-8.062045097351074,-6.632816314697266,-5.438535213470459,-4.577077865600586,-3.930851459503174,-3.4196624755859375,-3.001166820526123,-2.669861078262329,-2.4031691551208496,-2.4800591468811035,-1.7030271291732788,-1.2062361240386963,-0.8899872899055481,-0.6846073865890503,-0.5298402309417725,-0.40364646911621094,-0.28967708349227905,-0.17006655037403107,-0.04512539505958557
-2.374255657196045,-0.01483909785747528,-9.004164695739746,-7.871427059173584,-6.5057373046875,-5.343226432800293,-4.50083065032959,-3.8726344108581543,-3.3781654834747314,-2.9648568630218506,-2.637707471847534,-2.374256134033203,-2.3165111541748047,-1.6212531328201294,-1.1517202854156494,-0.8482818603515625,-0.650545060634613,-0.5014549493789673,-0.37931621074676514,-0.262513667345047,-0.14511051774024963,-0.02266494743525982
-2.3064393997192383,-0.01432571055726235,-9.052894592285156,-7.710751056671143,-6.301769256591797,-5.20256233215332,-4.4073357582092285,-3.8455657958984375,-3.3200180530548096,-2.901258707046509,-2.5707671642303467,-2.306439161300659,-2.472325563430786,-1.6886157989501953,-1.149029016494751,-0.8356417417526245,-0.632973849773407,-0.5005974769592285,-0.3733294904232025,-0.26267993450164795,-0.14689569175243378,-0.009745496325194836
-2.3392696380615234,-0.014439936037416811,-9.532764434814453,-7.932229042053223,-6.445729732513428,-5.309199810028076,-4.492018222808838,-3.9135513305664062,-3.3677709102630615,-2.942748546600342,-2.6073906421661377,-2.3392696380615234,-2.6708977222442627,-1.7802644968032837,-1.2086354494094849,-0.8805354237556458,-0.6692650318145752,-0.5314449071884155,-0.400576651096344,-0.292587012052536,-0.17231668531894684,-0.032549645751714706
-2.8112130165100098,-0.014795857981631631,-10.724466323852539,-8.849910736083984,-7.541978359222412,-6.438338279724121,-5.422041893005371,-4.626771926879883,-4.063366413116455,-3.544750213623047,-3.136784076690674,-2.811213254928589,-3.0309557914733887,-2.1346864700317383,-1.6040722131729126,-1.2282460927963257,-0.9471383094787598,-0.7468498349189758,-0.6081852316856384,-0.4688487648963928,-0.3314228057861328,-0.18303868174552917
-2.776141405105591,-0.01461127055318732,-10.297492027282715,-8.628265380859375,-7.397427082061768,-6.327515602111816,-5.334550380706787,-4.56088924407959,-4.012162208557129,-3.5002617835998535,-3.0975983142852783,-2.77614164352417,-2.8365020751953125,-2.0439412593841553,-1.5448904037475586,-1.1820217370986938,-0.9097456932067871,-0.7158637046813965,-0.5812915563583374,-0.4427703022956848,-0.3056776523590088,-0.15996837615966797
-2.6308298110961914,-0.012896224564197017,-9.414993286132812,-7.9006500244140625,-6.651676654815674,-5.740235805511475,-4.897307395935059,-4.240528583526611,-3.7630441188812256,-3.3109445571899414,-2.933692216873169,-2.6308298110961914,-2.379441738128662,-1.609571099281311,-1.1636393070220947,-0.8772382140159607,-0.6625603437423706,-0.5019018054008484,-0.38146018981933594,-0.25295332074165344,-0.13299807906150818,-0.011598410084843636
-2.647439479827881,-0.0129776445089602,-9.737205505371094,-8.052279472351074,-6.750818729400635,-5.816051006317139,-4.956588268280029,-4.2844343185424805,-3.7964248657226562,-3.332132339477539,-2.952266216278076,-2.6474392414093018,-2.5207557678222656,-1.6760717630386353,-1.207120418548584,-0.9114011526107788,-0.6906643509864807,-0.5251415967941284,-0.40215760469436646,-0.2772637903690338,-0.15804322063922882,-0.03406495973467827
-2.534468650817871,-0.014735282853592274,-9.940356254577637,-8.359310150146484,-7.076257705688477,-5.827971458435059,-4.903626441955566,-4.19901704788208,-3.651395559310913,-3.209357738494873,-2.8557424545288086,-2.53446888923645,-2.661059856414795,-1.896929383277893,-1.3675402402877808,-1.0109254121780396,-0.7792788743972778,-0.6066844463348389,-0.46621832251548767,-0.345268577337265,-0.22866232693195343,-0.08697514235973358
-2.5577213764190674,-0.014784516626699811,-10.223509788513184,-8.500886917114258,-7.170641899108887,-5.898759365081787,-4.960257053375244,-4.245969772338867,-3.686986207962036,-3.23893141746521,-2.8819692134857178,-2.5577213764190674,-2.7793712615966797,-1.956084966659546,-1.4069772958755493,-1.0412023067474365,-0.8038867115974426,-0.6271910071372986,-0.48607033491134644,-0.3669965863227844,-0.2482784539461136,-0.10438098758459091
-2.258514404296875,-0.01447765643780048,-9.379652976989746,-7.909636974334717,-6.465814113616943,-5.248407363891602,-4.3954668045043945,-3.740666151046753,-3.23331356048584,-2.8308985233306885,-2.5132012367248535,-2.258514881134033,-2.6329221725463867,-1.7569115161895752,-1.2130110263824463,-0.8814198970794678,-0.6728100776672363,-0.5187342762947083,-0.39478883147239685,-0.28723493218421936,-0.17477844655513763,-0.04811660945415497
