loss,zlib,mink_0.1,mink_0.2,mink_0.3,mink_0.4,mink_0.5,mink_0.6,mink_0.7,mink_0.8,mink_0.9,mink_1.0,mink++_0.1,mink++_0.2,mink++_0.3,mink++_0.4,mink++_0.5,mink++_0.6,mink++_0.7,mink++_0.8,mink++_0.9,mink++_1.0
-2.7580385208129883,-0.014989339787027111,-9.684548377990723,-8.225558280944824,-6.845576286315918,-5.8650383949279785,-5.109433650970459,-4.466142177581787,-3.924694299697876,-3.4533774852752686,-3.068260669708252,-2.758038282394409,-2.511575222015381,-1.6384495496749878,-1.2080057859420776,-0.8825724124908447,-0.6684781908988953,-0.5014622211456299,-0.36659616231918335,-0.24774251878261566,-0.13234782218933105,0.002645589178428054
-2.744147300720215,-0.014913844025653341,-9.684548377990723,-8.166942596435547,-6.80734920501709,-5.836676120758057,-5.086888790130615,-4.444962978363037,-3.9024658203125,-3.435713768005371,-3.052795648574829,-2.744147300720215,-2.511575222015381,-1.6209739446640015,-1.195561170578003,-0.8730466365814209,-0.6598086357116699,-0.49190595746040344,-0.35783252120018005,-0.2400917112827301,-0.12653475999832153,0.007043210789561272
-2.5278661251068115,-0.014527966236246043,-8.99211597442627,-7.531318187713623,-6.3077592849731445,-5.40943717956543,-4.658834934234619,-4.1208391189575195,-3.5971524715423584,-3.197762966156006,-2.8248424530029297,-2.5278666019439697,-1.5339441299438477,-1.0222736597061157,-0.7058247923851013,-0.493069052696228,-0.3475816249847412,-0.23823131620883942,-0.12731459736824036,-0.040681447833776474,0.06250909715890884,0.1749744862318039
-2.5052261352539062,-0.014397851352033943,-8.765542984008789,-7.425583839416504,-6.235668659210205,-5.356570243835449,-4.615170478820801,-4.078662872314453,-3.561342239379883,-3.168776035308838,-2.799525499343872,-2.5052261352539062,-1.4658061265945435,-0.9856924414634705,-0.6807994246482849,-0.47410404682159424,-0.33028703927993774,-0.2212093621492386,-0.11212936788797379,-0.02726782113313675,0.07381688803434372,0.18495003879070282
-2.5335533618927,-0.014477447782244001,-9.783395767211914,-8.152864456176758,-6.663523197174072,-5.6687541007995605,-4.754928112030029,-4.132508754730225,-3.624497652053833,-3.19701886177063,-2.8496882915496826,-2.5335536003112793,-1.8528262376785278,-1.2676326036453247,-0.8896695971488953,-0.6498560905456543,-0.4732554852962494,-0.34321725368499756,-0.23341885209083557,-0.1355327069759369,-0.033307988196611404,0.09524115920066833
-2.5187017917633057,-0.01439258166721889,-9.721426963806152,-8.086370468139648,-6.619194507598877,-5.635507106781006,-4.729069709777832,-4.1056928634643555,-3.601435899734497,-3.1779274940490723,-2.832975149154663,-2.5187017917633057,-1.8528262376785278,-1.2455285787582397,-0.8748914003372192,-0.6386018395423889,-0.4627240002155304,-0.3329230844974518,-0.22433944046497345,-0.127568319439888,-0.027855422347784042,0.10008788108825684
-2.5844523906707764,-0.01566334782224713,-9.495865821838379,-8.144365310668945,-6.803229331970215,-5.797564506530762,-4.858826160430908,-4.222362995147705,-3.696375846862793,-3.260474443435669,-2.906904458999634,-2.5844523906707764,-2.2027089595794678,-1.433165192604065,-1.0320024490356445,-0.7605085968971252,-0.5621349811553955,-0.4272141456604004,-0.3101540803909302,-0.20487801730632782,-0.1004975363612175,0.034583594650030136
-2.5831117630004883,-0.015655222806063566,-9.495865821838379,-8.130739212036133,-6.794144630432129,-5.7907514572143555,-4.853527069091797,-4.216965198516846,-3.6917335987091064,-3.2582144737243652,-2.905381202697754,-2.5831117630004883,-2.2027089595794678,-1.4284629821777344,-1.0288677215576172,-0.7577099204063416,-0.5589730739593506,-0.42207691073417664,-0.30464863777160645,-0.20004868507385254,-0.09685482084751129,0.03782156482338905
-2.3872108459472656,-0.014827396558678669,-8.943132400512695,-7.601555824279785,-6.194950580596924,-5.251506328582764,-4.476567268371582,-3.882131576538086,-3.39277982711792,-2.981553792953491,-2.6521971225738525,-2.3872108459472656,-1.4937059879302979,-1.0477007627487183,-0.7079409956932068,-0.5093718767166138,-0.37541913986206055,-0.2604302763938904,-0.16288554668426514,-0.06954801827669144,0.026853902265429497,0.13997316360473633
-2.3872108459472656,-0.014827396558678669,-8.943132400512695,-7.601555824279785,-6.194950580596924,-5.251506328582764,-4.476567268371582,-3.882131576538086,-3.39277982711792,-2.981553792953491,-2.6521971225738525,-2.3872108459472656,-1.4937059879302979,-1.0477007627487183,-0.7079409956932068,-0.5093718767166138,-0.37541913986206055,-0.2604302763938904,-0.16288554668426514,-0.06954801827669144,0.026853902265429497,0.13997316360473633
-2.3714327812194824,-0.014821454882621765,-8.910341262817383,-7.531947612762451,-6.1485443115234375,-5.216701030731201,-4.448899269104004,-3.854729413986206,-3.3692920207977295,-2.961667537689209,-2.6346607208251953,-2.3714327812194824,-1.4914366006851196,-1.0250401496887207,-0.6926144361495972,-0.4975493848323822,-0.36405712366104126,-0.25136786699295044,-0.15511776506900787,-0.06275121122598648,0.03272455185651779,0.14487451314926147
-2.399930953979492,-0.014906403440866411,-9.251681327819824,-7.653550148010254,-6.205861568450928,-5.270751953125,-4.502112865447998,-3.9778530597686768,-3.449007987976074,-3.018596887588501,-2.674910068511963,-2.399930715560913,-1.8253473043441772,-1.1727795600891113,-0.7882193922996521,-0.558539092540741,-0.40584397315979004,-0.30008020997047424,-0.19389113783836365,-0.09942074865102768,0.004125306848436594,0.1299477368593216
